date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact
2017-04-06,shot and Tasered,unarmed,53.0,M,W,Westerville,MO,False,other,Foot,False,-86.165,40.469,True
2018-02-17,shot,knife,23.0,M,B,Inwood,NY,True,other,Not fleeing,False,-85.634,40.532,True
2017-10-28,shot,gun,59.0,M,W,Greeley,CO,False,attack,Not fleeing,False,-84.949,40.049,True
2016-11-09,shot,gun,24.0,M,H,Show Low,NM,True,attack,Not fleeing,False,-122.948,45.533,True
2015-09-13,shot,gun,34.0,M,B,McAlester,IL,False,attack,Foot,False,-106.638,35.069,True
2019-02-19,shot,gun,27.0,M,O,Vancouver,MA,False,attack,Car,False,-80.345,25.797,True
2016-07-25,shot,gun,41.0,M,B,Indianapolis,MD,False,attack,Car,False,-82.947,40.115,True
2020-02-04,shot,gun,36.0,F,W,Denton,OK,False,attack,Car,False,-111.948,40.695,True
2020-09-01,shot,,36.0,M,W,Sacramento,LA,False,attack,Car,False,-122.31,47.393,True
2017-02-02,shot,gun,21.0,M,B,Orange Park,CA,False,attack,Foot,False,-123.704,41.187,True
2020-11-19,shot,knife,45.0,M,W,Oklahoma City,MA,True,other,Not fleeing,False,-83.35,42.69,True
2015-07-12,shot,sword,38.0,M,W,Casper,AZ,False,attack,Not fleeing,False,-78.891,42.946,True
2021-09-06,shot,gun,27.0,M,B,Moriarty,IL,False,attack,Car,False,-121.48,41.961,True
2016-05-26,shot,gun,25.0,M,W,Washington Park,FL,True,attack,Not fleeing,False,-124.155,40.806,True
2016-03-21,shot,gun,32.0,M,W,Burlington,MN,False,attack,Not fleeing,False,-82.211,36.557,True
2015-09-02,shot and Tasered,,34.0,M,B,Prescott,CA,False,attack,Other,False,-80.099,26.177,True
2018-09-27,shot,knife,52.0,M,W,Enid,CA,False,attack,Not fleeing,False,-104.916,39.735,True
2020-12-05,shot,gun,39.0,M,W,Mountain Iron,OK,False,attack,Car,False,-84.06,35.603,True
2018-02-01,shot,gun,24.0,M,W,Houston,TX,True,attack,Not fleeing,True,-96.821,32.711,True
2016-02-13,shot,gun,56.0,M,H,Urbandale,TX,False,attack,Foot,True,-80.099,26.177,True
2020-08-23,shot,machete,17.0,M,W,Kingsland,WA,True,other,Not fleeing,False,-114.315,43.52,True
2018-05-14,shot,gun,48.0,M,W,Clinton,NC,True,attack,Car,False,-118.259,34.025,True
2019-07-18,shot,gun,42.0,F,W,Metairie,NJ,False,attack,Not fleeing,False,-117.721,34.051,True
2015-02-28,shot,undetermined,30.0,M,B,La Paz County,DE,False,other,Foot,False,-79.988,32.756,True
2016-03-23,shot,machete,26.0,M,W,Fresno,AR,True,attack,Not fleeing,False,-94.971,29.733,True
2016-08-29,shot,gun,55.0,M,W,San Bernardino,TX,False,other,Foot,False,-82.748,27.957,True
2017-06-14,shot,knife,28.0,M,W,Somerville,PA,False,attack,Not fleeing,False,-81.815,30.255,True
2016-01-04,shot,unarmed,29.0,M,W,Ragley,LA,False,other,Car,False,-88.435,33.503,True
2015-10-05,shot,toy weapon,27.0,M,B,Midwest City,WA,False,attack,Car,True,-96.512,33.853,True
2015-09-01,shot,gun,50.0,M,H,Twinsburg,TX,True,attack,Not fleeing,False,-110.926,32.222,True
2017-02-23,shot,toy weapon,59.0,M,W,Newton,TN,True,attack,Not fleeing,False,-122.274,37.831,True
2015-12-12,shot,knife,61.0,M,W,Healdton,FL,False,other,Not fleeing,False,-118.13,34.033,True
2017-07-12,shot,gun,50.0,M,H,Grover Beach,CA,False,attack,Foot,False,-77.17,38.265,True
2020-08-16,shot,gun,55.0,M,B,Las Vegas,TX,False,attack,Not fleeing,False,-99.712,32.431,True
2020-12-17,shot,knife,48.0,M,B,Sevierville,WI,True,other,Not fleeing,True,-112.5,33.334,True
2020-05-08,shot,gun,41.0,M,B,Pasadena,CA,True,attack,Not fleeing,False,-122.332,47.606,True
2022-11-02,shot,gun,35.0,M,H,Jacksonville,NM,False,attack,Not fleeing,False,-81.45,41.197,True
2019-12-19,shot,gun,41.0,M,H,Brentwood,AZ,True,attack,Not fleeing,False,-83.265,42.604,True
2017-08-22,shot,knife,38.0,M,H,Orcutt,AZ,False,attack,Not fleeing,False,-121.293,38.889,True
2021-10-14,shot,gun,43.0,M,W,Anderson,KY,False,other,Not fleeing,False,-124.101,43.975,True
2018-08-28,shot,unarmed,38.0,M,W,Redlands,UT,True,other,Foot,False,-73.925,40.862,True
2018-06-12,shot,knife,29.0,M,W,Danville,OR,True,other,Not fleeing,False,-80.014,32.899,True
2016-10-16,shot,knife,31.0,M,W,Santa Cruz,FL,True,other,Not fleeing,False,-71.051,41.863,True
2018-02-21,shot,,30.0,M,W,Stratford,TX,False,attack,Not fleeing,False,-81.274,36.155,True
2016-11-20,shot,unarmed,25.0,M,O,Kansas City,FL,False,other,Not fleeing,False,-103.131,32.774,True
2016-03-21,shot,knife,23.0,M,W,South Greensburg,WA,False,other,Not fleeing,False,-73.743,40.696,True
2017-08-02,shot,gun,38.0,M,W,Atlanta,TX,True,attack,Foot,False,-81.254,28.887,True
2017-11-05,shot,gun,39.0,M,W,Meridian,GA,False,attack,Foot,False,-84.689,41.64,True
2017-11-04,shot,gun,26.0,M,B,Columbus,MD,False,attack,Not fleeing,False,-117.282,34.106,True
2016-01-21,shot,toy weapon,26.0,M,B,Eufaula,LA,True,attack,Not fleeing,False,-94.541,39.102,True
2016-11-27,shot,gun,26.0,M,W,Chicago,IA,False,attack,Not fleeing,False,-119.812,36.75,True
2020-01-06,shot,unarmed,25.0,M,B,Albuquerque,MO,False,other,Not fleeing,False,-85.708,38.304,True
2015-08-16,shot,,34.0,M,W,Kerrville,UT,False,attack,Car,False,-82.116,30.028,True
2021-09-03,shot,gun,28.0,M,W,Los Lunas,WI,False,attack,Not fleeing,False,-105.08,39.801,True
2018-05-24,shot,gun,33.0,M,B,Cleveland,MO,False,attack,Car,False,-119.696,36.84,True
2015-02-04,shot,gun,29.0,M,W,Tallahassee,VT,False,attack,Foot,True,-95.215,38.946,True
2015-08-27,shot,machete,31.0,M,H,Oakland,OR,True,other,Not fleeing,True,-123.704,41.187,True
2021-03-15,shot,unarmed,25.0,M,W,Muhlenberg Township,KY,True,attack,Foot,False,-105.082,39.724,True
2019-10-21,shot,knife,34.0,M,W,Trotwood,CO,True,other,Not fleeing,False,-122.169,47.419,True
2018-04-14,shot,unarmed,45.0,M,B,Millville,CO,False,attack,Not fleeing,False,-118.047,34.033,True
2018-07-23,shot,gun,29.0,M,B,Silver Spring,PA,False,attack,Not fleeing,False,-75.176,40.038,True
2015-06-13,shot,gun,20.0,M,B,Louisville,MI,False,attack,Not fleeing,False,-117.258,33.196,True
2016-01-12,shot,hammer,41.0,M,H,Norfolk,CO,False,other,Not fleeing,False,-80.253,35.912,True
2019-04-17,shot,gun,46.0,M,W,Pentress,SC,False,attack,Not fleeing,False,-116.557,43.582,True
2019-05-23,shot,gun,45.0,M,N,Pearl River County,ND,False,attack,Not fleeing,True,-96.671,32.868,True
2022-03-04,shot,gun,30.0,M,H,Hollywood,TX,True,attack,Not fleeing,False,-118.333,33.989,True
2017-12-20,shot,knife,36.0,M,W,Miami Township,OK,False,other,Foot,False,-97.451,27.752,True
2022-01-05,shot,gun,25.0,M,B,Victoria,LA,True,attack,Not fleeing,False,-79.882,40.442,True
2017-07-29,shot,gun,31.0,M,B,Melba,CO,False,attack,Not fleeing,False,-88.986,35.252,True
2015-03-19,shot,gun,18.0,M,W,Lawrence County,NC,False,attack,Not fleeing,False,-82.438,35.349,True
2020-01-05,shot,gun,34.0,M,B,Lubbock,FL,True,attack,Not fleeing,False,-81.824,26.473,True
2016-04-05,shot,gun,27.0,M,B,Indianapolis,MI,True,attack,Not fleeing,False,-86.111,38.406,True
2019-01-18,shot,unarmed,34.0,M,W,O'Fallon,MO,True,other,Not fleeing,True,-82.196,34.689,True
2022-11-22,shot and Tasered,metal object,16.0,M,H,Washington County,GA,False,other,Not fleeing,False,-97.151,37.321,True
2015-01-07,shot,gun,22.0,F,H,Freeport,CA,False,attack,Not fleeing,True,-75.145,39.999,True
2015-12-02,shot,gun,27.0,M,O,San Bernardino,MI,True,attack,Not fleeing,True,-121.894,36.603,True
2017-01-23,shot,gun,46.0,M,W,Vallejo,NC,False,attack,Not fleeing,False,-118.161,33.765,True
2018-12-09,shot,gun,39.0,M,W,Savannah,NC,False,attack,Not fleeing,False,-87.794,42.7,True
2017-01-21,shot,gun,27.0,M,W,Greenville,TX,False,attack,Not fleeing,False,-81.264,28.911,True
2016-12-17,shot,gun,42.0,M,W,Arlington,TX,False,attack,Not fleeing,False,-96.682,40.875,True
2020-05-27,shot,toy weapon,35.0,F,W,Geneseo,NH,True,attack,Not fleeing,False,-87.094,35.994,True
2016-11-16,shot,unarmed,37.0,M,B,Redding,MS,False,attack,Not fleeing,True,-97.325,32.796,True
2019-02-23,shot,knife,39.0,M,B,Clarksville,NY,False,attack,Not fleeing,False,-119.71,39.542,True
2020-12-09,shot,gun,25.0,M,O,Fort Atkinson,VA,True,attack,Not fleeing,False,-80.288,25.882,True
2020-05-23,shot,gun,31.0,M,W,Bass River,SC,False,attack,Car,False,-82.839,39.917,True
2018-10-10,shot,knife,41.0,M,H,Sullivan,CA,True,other,Not fleeing,False,-75.182,40.991,True
2019-12-02,shot,knife,36.0,M,H,Mesa,CA,False,other,Car,False,-78.038,39.366,True
2018-03-05,shot,,35.0,M,W,Farmington,VA,False,attack,Car,False,-81.86,38.535,True
2018-01-06,shot,sword,40.0,M,W,Albuquerque,WY,False,attack,Not fleeing,False,-90.679,38.795,True
2018-04-26,shot,gun,54.0,M,W,Palermo,KY,True,attack,Not fleeing,False,-93.289,45.042,True
2018-12-28,shot,gun,31.0,M,H,Port Arthur,TX,False,attack,Not fleeing,False,-74.184,40.767,True
2017-01-18,shot,,31.0,M,B,Los Angeles,DC,False,attack,Car,False,-112.168,33.611,True
2015-11-10,shot,gun,22.0,M,B,Dillon,GA,False,attack,Not fleeing,False,-77.233,39.979,True
2015-12-05,shot,,32.0,M,W,Neenah,SC,False,other,Car,False,-77.58,43.173,True
2020-12-10,shot,,44.0,M,H,Rehoboth Beach,WI,False,attack,Car,False,-81.179,41.729,True
2019-02-19,shot,knife,33.0,M,B,Baltimore,LA,True,other,Not fleeing,False,-74.468,40.487,True
2019-01-23,shot,gun,47.0,M,B,Flagstaff,NC,False,other,Foot,False,-80.911,28.944,True
2021-09-01,shot,knife,32.0,M,B,Metairie,KS,True,other,Not fleeing,False,-97.132,32.75,True
2020-10-28,shot and Tasered,gun,19.0,M,B,Bakersfield,MO,False,attack,Not fleeing,False,-73.238,40.74,True
2015-03-01,shot,gun,51.0,M,B,Barton,IL,True,attack,Car,False,-80.006,33.082,True
2019-09-20,shot,gun,41.0,M,W,Gainesville,NY,True,attack,Not fleeing,False,-117.314,34.132,True
2021-02-08,shot,gun,30.0,M,W,Idaho Falls,OH,True,attack,Not fleeing,False,-93.108,36.23,True
2019-03-13,shot,toy weapon,18.0,M,W,Greensburg,IN,True,attack,Not fleeing,False,-82.839,39.917,True
2018-09-12,shot,gun,63.0,M,B,Gary,NC,False,attack,Foot,False,-84.028,34.081,True
2017-03-07,shot,gun,37.0,M,W,Medina,KY,True,attack,Foot,True,-119.177,46.664,True
2021-03-16,shot,gun,40.0,M,B,Los Angeles,FL,True,attack,Not fleeing,False,-71.518,42.867,True
2022-05-03,shot,sword,29.0,M,B,Los Angeles,TX,False,other,Not fleeing,False,-90.824,43.942,True
2016-10-17,shot,unarmed,27.0,F,N,Holiday,KS,False,attack,Not fleeing,False,-97.303,38.377,True
2017-08-17,shot,gun,30.0,M,W,Crenshaw County,KY,False,attack,Not fleeing,False,-80.365,27.311,True
2017-01-16,shot,gun,40.0,M,W,Fulton,IA,False,attack,Other,False,-80.851,35.352,True
2022-10-27,shot,gun,36.0,M,W,Mesa,TX,False,attack,Not fleeing,False,-84.585,39.118,True
2016-01-30,shot,gun,22.0,M,B,Rossville,SC,False,attack,Not fleeing,False,-81.179,41.729,True
2016-01-05,shot,gun,53.0,M,B,Ceres,KY,False,attack,Not fleeing,False,-84.601,40.961,True
2018-05-31,shot and Tasered,knife,39.0,M,O,Thomasville,CA,False,other,Not fleeing,False,-76.44,39.31,True
2017-11-09,shot and Tasered,knife,25.0,M,W,Neshoba County,PA,False,other,Car,False,-96.182,32.282,True
2015-02-26,shot,gun,41.0,M,A,Gulfport,HI,True,undetermined,Not fleeing,False,-123.06,44.94,True
2018-10-12,shot,knife,16.0,M,N,Puna,ND,False,attack,Not fleeing,False,-86.818,33.46,True
2018-12-15,shot,knife,18.0,M,B,Hanford,TX,False,attack,Not fleeing,False,-97.567,35.442,True
2020-02-09,shot,knife,30.0,M,W,Saginaw,WI,True,other,Not fleeing,False,-118.353,33.942,True
2017-06-29,shot,gun,28.0,M,W,Indianapolis,VA,False,attack,Not fleeing,False,-73.984,40.591,True
2018-03-06,shot,toy weapon,49.0,M,W,Pueblo,OK,False,attack,Not fleeing,False,-95.661,39.072,True
2016-11-25,shot,gun,35.0,M,W,Tucson,NC,False,attack,Not fleeing,False,-122.06,37.588,True
2022-09-26,shot,gun,42.0,M,B,Henderson,NC,False,attack,Car,False,-87.667,41.594,True
2016-08-13,shot,gun,36.0,M,W,Lakewood,WA,True,attack,Not fleeing,False,-103.367,32.951,True
2015-02-13,shot,gun,34.0,M,B,McLemoresville,MD,True,attack,Not fleeing,False,-118.139,34.015,True
2016-01-23,shot,knife,18.0,M,H,Clanton,IL,True,attack,Not fleeing,False,-114.014,35.225,True
2019-06-27,shot,gun,36.0,M,W,Yucca Valley,IN,False,attack,Not fleeing,False,-82.144,28.287,True
2017-02-07,shot,undetermined,39.0,M,B,Baltimore,CA,False,attack,Not fleeing,False,-117.593,34.019,True
2019-05-30,shot,gun,57.0,M,W,Huntsville,GA,True,attack,Not fleeing,False,-84.136,39.669,True
2020-05-01,shot,knife,28.0,M,H,San Diego,AZ,False,attack,Not fleeing,False,-84.669,38.212,True
2020-07-05,shot,toy weapon,37.0,M,H,Chino,CA,True,attack,Not fleeing,False,-118.006,34.567,True
2020-01-06,shot,knife,61.0,M,H,Albuquerque,CA,True,attack,Not fleeing,False,-90.627,37.776,True
2021-05-23,shot and Tasered,unarmed,25.0,M,H,Red Bud,AZ,False,other,Not fleeing,False,-117.876,33.769,True
2016-06-06,shot and Tasered,screwdriver,31.0,M,B,Hilo,MO,True,other,Not fleeing,False,-82.536,40.711,True
2015-03-05,shot,gun,41.0,M,W,Lincoln,PA,False,attack,Not fleeing,False,-75.027,39.38,True
2021-02-08,shot,gun,21.0,M,B,Idaho Falls,WA,False,attack,Not fleeing,False,-90.008,38.212,True
2017-04-03,shot,gun,49.0,M,B,Pendleton,MI,False,attack,Not fleeing,False,-122.391,40.564,True
2019-12-05,shot and Tasered,lawn mower blade,25.0,M,W,Marshall,IA,False,attack,Not fleeing,False,-112.122,33.458,True
2015-02-03,shot,knife,33.0,M,H,Douglas,AZ,False,other,Not fleeing,False,-121.914,37.255,True
2016-03-12,shot,gun,34.0,M,B,Houston,FL,False,attack,Not fleeing,False,-86.807,33.749,True
2020-02-09,shot,gun,36.0,M,W,Saginaw,CA,False,attack,Not fleeing,False,-77.442,37.542,True
2016-08-08,shot,unarmed,49.0,M,B,Louisville,WA,False,attack,Foot,False,-149.879,61.218,True
2017-10-23,shot,toy weapon,34.0,M,B,Lodi,TX,False,attack,Not fleeing,False,-81.234,40.057,True
2018-07-18,shot,gun,35.0,M,H,Albuquerque,TX,True,attack,Not fleeing,False,-92.786,32.534,True
2020-02-05,shot,toy weapon,39.0,M,A,Washoe,CA,False,attack,Not fleeing,True,-80.992,33.79,True
2015-06-16,shot,gun,32.0,M,W,Visalia,WA,True,attack,Other,False,-84.941,30.708,True
2017-03-04,shot,knife,24.0,M,B,Fountain Inn,MD,False,other,Not fleeing,False,-85.133,41.05,True
2015-10-21,shot,knife,37.0,M,W,Calexico,NY,True,attack,Not fleeing,False,-90.756,29.574,True
2015-03-08,shot,gun,40.0,F,H,Anaheim,CA,True,attack,Car,False,-118.006,34.567,True
2019-03-30,shot,knife,23.0,M,W,Watauga County,TX,False,other,Car,False,-104.791,39.754,True
2021-03-14,shot,gun,26.0,M,W,Palm Bay,IN,True,attack,Not fleeing,False,-120.698,35.573,True
2017-09-27,shot,gun,30.0,M,W,Spring Hill,TN,False,attack,Car,False,-116.779,33.911,True
2019-07-10,shot and Tasered,unarmed,48.0,M,B,Kansas City,TX,False,attack,Not fleeing,False,-82.566,37.233,True
2017-05-31,shot,gun,29.0,M,H,Centennial,NM,False,attack,Not fleeing,False,-97.567,35.442,True
2015-12-18,shot,vehicle,33.0,M,W,Northwood,MO,False,other,Car,False,-81.653,30.789,True
2018-05-24,shot,gun,44.0,M,H,Cleveland,MO,False,attack,Not fleeing,False,-96.795,33.06,True
2015-06-30,shot,gun,28.0,M,W,Franklin,WA,False,attack,Foot,False,-78.12,34.351,True
2018-06-29,shot,box cutter,24.0,M,B,Dade City,MS,True,other,Not fleeing,False,-97.125,33.102,True
2016-06-05,shot,gun,21.0,M,B,Cape Coral,TX,False,attack,Car,False,-89.443,30.276,True
2020-12-24,shot and Tasered,gun,25.0,M,W,Oakland,CO,False,attack,Not fleeing,True,-77.44,37.472,True
2015-01-26,shot,gun,30.0,M,W,Wasco,VA,False,attack,Not fleeing,False,-99.169,28.671,True
2015-10-05,shot,gun,57.0,M,B,Akron,MO,True,attack,Not fleeing,False,-111.721,32.942,True
2018-04-06,shot,gun,47.0,M,W,Searcy County,WY,True,attack,Not fleeing,False,-97.094,32.703,True
2018-06-03,shot,knife,35.0,M,H,Jurupa Valley,FL,True,other,Not fleeing,True,-99.126,47.975,True
2016-10-16,shot,gun,37.0,M,W,Austin,PA,True,attack,Not fleeing,False,-115.041,36.164,True
2019-02-12,shot,unarmed,51.0,M,W,Fresno,CO,False,attack,Not fleeing,False,-86.512,34.274,True
2016-08-16,shot,gun,30.0,M,W,Rome,TX,False,attack,Car,False,-93.278,37.05,True
2021-04-22,shot,gun,33.0,M,A,Colorado Springs,OK,False,attack,Not fleeing,False,-88.731,43.178,True
2015-05-17,shot,unarmed,30.0,M,H,San Diego,CA,False,other,Car,False,-76.434,37.002,True
2021-09-10,shot,gun,56.0,M,W,Farmington,MS,False,attack,Not fleeing,False,-88.572,35.95,True
2017-08-07,shot,gun,84.0,M,N,Wichita,AK,False,attack,Not fleeing,False,-155.066,19.696,True
2019-09-05,shot,gun,28.0,M,W,East Hartford,FL,True,attack,Not fleeing,False,-154.873,19.551,True
2021-09-29,shot,undetermined,46.0,F,B,Tempe,GA,False,other,Not fleeing,False,-122.262,47.678,True
2019-12-12,shot,gun,23.0,F,H,Anaheim,TX,True,attack,Not fleeing,False,-115.496,32.665,True
2015-04-28,shot,knife,21.0,M,H,New Orleans,OK,True,other,Not fleeing,False,-81.925,30.048,True
2015-09-15,shot,toy weapon,52.0,M,W,Los Angeles,MI,True,attack,Not fleeing,False,-81.627,39.553,True
2016-11-09,shot,gun,36.0,M,N,Show Low,WA,False,attack,Not fleeing,False,-85.407,35.029,True
2019-12-02,shot,flagpole,19.0,M,W,Mesa,GA,False,other,Not fleeing,False,-109.996,40.306,True
2017-01-24,shot,guns and explosives,27.0,M,W,Las Cruces,SC,True,attack,Not fleeing,False,-121.418,38.549,True
2015-01-26,shot,,28.0,M,B,Tahoka,KY,False,attack,Car,False,-88.019,43.036,True
2016-07-07,shot,gun,44.0,M,H,Selma,CA,True,attack,Not fleeing,False,-122.931,46.117,True
2018-05-29,shot,unarmed,26.0,M,W,Cottonwood Heights,TX,False,other,Foot,False,-122.639,45.417,True
2017-10-01,shot,gun,32.0,M,H,North Fort Collins,TX,False,attack,Not fleeing,False,-111.857,33.408,True
2019-03-07,shot,gun,55.0,M,B,Anchorage,GA,False,attack,Not fleeing,False,-87.288,41.599,True
2019-05-22,shot,gun,23.0,M,W,Inman,CO,False,attack,Car,False,-121.23,38.665,True
2017-04-28,shot,gun,34.0,M,W,Atlanta,CO,True,attack,Not fleeing,False,-122.226,47.384,True
2019-09-14,shot,knife,54.0,M,B,Ooltewah,OK,False,attack,Foot,False,-95.739,29.804,True
2016-10-14,shot,knife,39.0,M,W,San Francisco,OH,True,other,Foot,False,-95.756,29.734,True
2021-09-20,shot,gun,26.0,M,B,Houston,GA,True,attack,Not fleeing,False,-90.206,32.302,True
2018-07-17,shot,gun,37.0,M,W,Lenoir,TX,False,attack,Not fleeing,False,-71.878,42.056,True
2021-04-20,shot,gun,35.0,M,W,Columbus,WI,False,attack,Foot,False,-120.619,35.124,True
2017-02-03,shot,unarmed,57.0,M,W,Irving,NC,True,other,Not fleeing,False,-81.531,29.448,True
2019-07-22,shot,cordless drill,43.0,M,W,Ranburne,MI,True,other,Not fleeing,False,-82.502,42.704,True
2017-04-13,shot,gun,51.0,M,B,Udall,TN,False,attack,Foot,False,-78.368,33.979,True
2018-03-05,shot,gun,33.0,F,A,Barnwell,WA,False,attack,Not fleeing,False,-72.872,40.787,True
2021-09-18,shot,gun,40.0,M,W,Mahoning Township,NY,True,attack,Not fleeing,False,-117.85,33.748,True
2018-12-10,shot,gun,22.0,M,B,Noble County,NC,False,attack,Car,False,-85.451,37.806,True
2021-10-22,shot,unarmed,34.0,M,B,Doral,MI,False,other,Car,False,-75.79,42.1,True
2017-01-18,shot,knife,36.0,M,A,Salinas,MN,False,attack,Not fleeing,False,-91.14,30.468,True
2016-10-20,shot,knife,23.0,M,B,Jacksonville,CO,True,other,Foot,False,-76.925,38.894,True
2020-10-27,shot,gun,35.0,M,W,Las Vegas,OR,False,attack,Not fleeing,False,-81.419,26.418,True
2020-08-31,shot,gun,37.0,M,B,Meridian,OH,False,attack,Not fleeing,True,-112.117,33.546,True
2020-12-06,shot,unarmed,35.0,M,W,Rowland Heights,MO,True,other,Not fleeing,False,-121.997,38.266,True
2020-02-10,shot,gun,44.0,M,H,Albertville,CA,False,attack,Not fleeing,False,-106.687,35.052,True
2016-07-11,shot,gun,42.0,M,B,Sacramento,AZ,False,attack,Other,False,-80.201,26.13,True
2017-10-11,shot,gun,38.0,M,B,Marana,TX,False,other,Foot,False,-117.783,33.542,True
2017-09-26,shot,gun,37.0,M,H,Fairview,CA,False,attack,Not fleeing,True,-80.433,36.329,True
2020-01-20,shot,toy weapon,47.0,M,W,Lafayette,OR,False,attack,Not fleeing,False,-92.932,31.826,True
2016-12-02,shot,gun,24.0,F,B,Simpsonsville,TN,True,attack,Not fleeing,False,-108.759,35.52,True
2018-11-09,shot,gun,62.0,M,W,Minneapolis,AL,False,attack,Not fleeing,False,-87.674,41.769,True
2020-12-28,shot,,75.0,M,H,Brockton,NV,False,attack,Foot,False,-89.039,30.4,True
2020-05-19,shot,gun,45.0,M,H,Tallahassee,FL,False,attack,Car,False,-97.726,30.225,True
2020-05-29,shot,toy weapon,36.0,F,W,Philadelphia,TN,True,attack,Not fleeing,False,-117.444,34.158,True
2016-01-02,shot,knife,27.0,M,W,Maryneal,TN,False,other,Not fleeing,False,-157.878,21.324,True
2018-03-17,shot,unarmed,62.0,M,W,Valley View,OK,False,attack,Foot,False,-81.771,30.273,True
2015-12-03,shot,crossbow,43.0,M,H,Big Springs,NM,True,attack,Not fleeing,False,-73.984,40.726,True
2017-03-16,shot,gun,49.0,M,H,Milwaukee,NM,False,attack,Not fleeing,False,-111.09,32.359,True
2015-10-15,shot,BB gun,54.0,M,W,San Francisco,AZ,True,attack,Not fleeing,False,-122.784,45.469,True
2015-11-22,shot,gun,37.0,M,W,Fontana,FL,False,attack,Not fleeing,False,-112.139,33.863,True
2016-02-12,shot and Tasered,knife,18.0,M,H,Boston,TX,False,attack,Not fleeing,False,-103.426,32.166,True
2018-11-09,shot,gun,37.0,M,B,Shakopee,TX,False,attack,Foot,False,-105.017,39.711,True
2019-03-16,shot,gun,53.0,M,B,Palmdale,IN,False,attack,Not fleeing,False,-87.669,41.947,True
2019-12-29,shot,gun,42.0,M,H,Rapid City,PA,False,attack,Foot,False,-76.226,36.29,True
2016-02-05,shot,gun,51.0,M,B,Milton,IL,False,attack,Not fleeing,False,-71.078,42.308,True
2015-02-13,shot,unarmed,39.0,M,W,Reading,FL,False,attack,Foot,False,-118.189,33.803,True
